Age,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,NewAdditions,DiffSizes,EditDistances,CriticalEditDistances,TangledWMoveandFileRename,Buggycommiit,PotentiallyBuggycommit,RiskyCommit,file,Decision,Detection,result
1016,5#3,0.012551709078252316#0.006474593188613653,0.2860374479241739#0.14510463454628428,0#0,0#0,0#0,1#1,5.43#1.89,0#0,3#3,36.0#34.0,118.54136657714844#127.02415466308594,0#0,1#1,0#0,0#76,0#1,0#4,0#110,0#78,0#155,0#0,0#0,0#0,898.json,NotBuggy,NotBuggy,
1016,3#3,0.9277615547180176#0.9234983325004578,0.9641530039307813#0.9555640284530541,0#0,0#0,0#0,1#1,1.89#1.89,0#0,0#0,12.0#12.0,133.59722900390625#133.59722900390625,0#0,0#0,0#0,0#76,0#1,0#2,0#5,0#5,0#155,0#0,0#0,0#0,574.json,NotBuggy,NotBuggy,
1023,3,0.9112564921379089,0.8443323006008158,0,0,0,1,1.89,0,0,21.0,130.05470275878906,0,1,0,0,0,0,0,0,0,0,0,0,4898.json,NotBuggy,NotBuggy,
896,25#4#4#29,0.07027851045131683#0.5292030572891235#0.3930599093437195#0.041874468326568604,4.090745816010782E-4#0.8157878309562674#0.8537773580682616#3.606571208318816E-4,3#0#0#3,3#0#0#3,6#0#0#6,4#1#1#4,4.6#2.0#2.0#4.52,2#0#0#2,5#1#1#5,126.0#22.0#21.0#136.0,83.86949920654297#124.81353759765625#125.15930938720703#80.98505401611328,0#0#0#0,0#0#0#0,1#0#0#1,0#61#69#106,0#2#1#8,0#30#2#11,0#1003#12#1145,0#832#14#944,0#13#31#77,0#0#0#0,0#0#1#0,0#0#1#0,614.json,NotBuggy,NotBuggy,
1011,15#15#18#20#17#17#17#17#17#17#21,0.004543530289083719#0.004543530289083719#5.346226971596479E-4#1.0969833965646103E-4#0.0#0.0#0.0#0.0#0.0#0.0#0.0,2.2046491559672676E-10#2.2046491559672676E-10#1.7953172489159282E-13#3.774691615212382E-14#8.138691873690165E-14#3.283195083494747E-14#7.790025268974662E-15#1.0269570463404971E-15#1.0298706436015957E-15#1.0038282974467198E-15#1.7293413277857046E-17,3#3#4#3#4#4#4#4#4#4#5,2#2#3#3#3#3#3#3#3#3#4,5#5#7#6#7#7#7#7#7#7#9,4#4#5#5#5#5#5#5#5#5#6,3.16#3.16#2.99#3.11#3.05#3.05#3.05#3.05#3.05#3.05#3.05,2#2#2#2#2#2#2#2#2#2#2,9#9#13#14#15#16#16#18#18#18#20,158.0#158.0#193.0#201.0#191.0#195.0#200.0#209.0#209.0#209.0#237.0,90.54759216308594#90.54759216308594#86.1482162475586#84.21424865722656#87.08132934570312#86.95836639404297#86.78254699707031#86.53937530517578#86.53937530517578#86.53937530517578#82.1252212524414,0#0#0#0#0#0#0#0#0#0#0,2#2#2#2#2#2#3#3#3#3#3,5#5#6#6#6#6#6#6#6#6#8,0#1#3#6#10#219#256#266#458#495#694,0#0#3#4#3#5#1#1#1#2#10,0#0#3#7#9#10#2#2#2#4#13,0#0#227#185#303#35#44#35#10#14#243,0#0#206#174#299#21#44#36#10#14#224,0#27#103#2#20#75#49#19#46#367#9,0#0#1#0#0#0#0#0#0#1#0,0#0#1#0#0#0#1#0#0#1#0,0#0#1#0#0#0#1#0#0#1#0,5053.json,Buggy,Buggy,Buggy
915,20#20#24#24#23#23#23#23#23,0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0,1.002862939228815E-11#6.6085140357313715E-12#1.3505791287830822E-15#4.207696279334221E-15#1.6076332827457804E-13#1.614417202821294E-13#1.614417202821294E-13#1.614417202821294E-13#1.5965408043529858E-13,2#2#2#2#1#1#1#1#1,3#3#3#2#1#1#1#1#1,5#5#5#4#2#2#2#2#2,4#4#4#4#3#3#3#3#3,12.58#12.58#3.71#3.69#3.73#3.73#3.73#3.73#3.73,1#1#1#1#1#1#1#1#1,22#22#26#26#25#25#25#25#25,189.0#191.0#234.0#230.0#214.0#214.0#214.0#214.0#214.0,84.7486801147461#84.6939468383789#80.54033660888672#80.65714263916016#82.02299499511719#82.02299499511719#82.02299499511719#82.02299499511719#82.02299499511719,0#0#0#0#0#0#0#0#0,2#2#2#2#2#2#2#2#2,5#5#7#7#6#6#6#6#6,0#19#122#150#233#243#335#339#400,0#1#7#3#1#1#33#0#3,0#2#9#6#3#2#33#0#6,0#7#425#54#91#11#0#0#21,0#7#232#45#87#11#0#0#21,0#15#8#17#203#20#42#3#367,0#0#1#0#0#0#0#0#1,0#0#1#0#0#0#0#1#1,0#0#1#0#0#0#0#1#1,5249.json,Buggy,Buggy,Buggy
865,3#3#3#3#3#3,0.07198993116617203#0.06690628081560135#0.10643472522497177#0.12389292567968369#0.060708075761795044#0.060708075761795044,0.4333289986993898#0.431448725250409#0.409486769956931#0.4304508447030962#0.49625713366755114#0.49625713366755114,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0,1#1#1#1#1#1,24.0#24.0#24.0#24.0#24.0#24.0,129.0215301513672#129.0215301513672#129.0215301513672#129.0215301513672#129.0215301513672#129.0215301513672,0#0#0#0#0#0,1#1#1#1#1#1,0#0#0#0#0#0,0#22#47#219#292#354,0#1#1#0#1#0,0#2#2#0#2#0,0#5#20#3#32#0,0#5#20#0#32#0,0#218#34#392#34#122,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,2987.json,NotBuggy,NotBuggy,
980,3#3,0.9279651045799255#0.9228911399841309,0.9804471999132195#0.9642894861722606,0#0,0#0,0#0,1#1,1.89#1.89,0#0,0#0,12.0#12.0,133.59722900390625#133.59722900390625,0#0,0#0,0#0,0#22,0#3,0#6,0#12,0#0,0#16,0#0,0#0,0#0,1402.json,NotBuggy,NotBuggy,
1150,3#3,0.35681262612342834#0.35681262612342834,0.9736860765570017#0.9736860765570017,0#0,0#0,0#0,1#1,1.89#1.89,0#0,0#0,13.0#13.0,132.9956512451172#132.9956512451172,0#0,0#0,0#0,0#87,0#0,0#0,0#0,0#0,0#126,0#0,0#0,0#0,1601.json,NotBuggy,NotBuggy,
980,6#6,0.28292781114578247#0.28292781114578247,0.640503365308425#0.6270146809790016,0#0,0#0,0#0,2#2,2.75#2.75,1#1,3#3,32.0#32.0,115.97023010253906#115.97023010253906,0#0,0#0,1#1,0#465,0#1,0#2,0#7,0#7,0#367,0#1,0#1,0#1,681.json,Buggy,NotBuggy,NotBuggy
1011,3#3,0.07032320648431778#0.0028839248698204756,0.4818863028566822#0.11134286661371093,0#0,0#0,0#0,1#1,1.89#1.89,0#0,4#5,27.0#35.0,128.51292419433594#126.87342071533203,0#0,1#1,0#0,0#3,0#1,0#2,0#63,0#64,0#103,0#1,0#1,0#1,4350.json,Buggy,Buggy,Buggy
1011,65#65#60#60#65#64#64#64,0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0,1.3337572988169233E-29#6.992307267251576E-30#1.8798434960450077E-34#1.5096079808539265E-34#1.2667139618395454E-35#5.228482001689427E-34#5.235719585426127E-34#5.196397721180946E-34,10#10#10#10#11#11#11#11,11#11#11#11#12#12#12#12,21#21#21#21#23#23#23#23,12#12#12#12#13#13#13#13,7.46#7.45#6.49#6.49#6.27#12.06#12.06#12.06,5#5#5#5#5#5#5#5,41#42#40#40#41#41#41#41,467.0#470.0#489.0#490.0#510.0#494.0#494.0#494.0,59.065086364746094#59.03179168701172#59.9223747253418#59.91175079345703#58.16508865356445#58.582008361816406#58.582008361816406#58.582008361816406,0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0,6#6#13#13#13#13#13#13,0#3#167#174#219#241#436#445,0#2#30#1#21#11#1#2,0#4#65#2#37#22#2#4,0#53#1451#1#211#256#5#12,0#45#1395#1#153#271#5#12,0#103#218#33#75#20#8#122,0#1#0#0#0#0#0#0,0#1#0#0#0#0#0#0,0#1#0#0#0#0#0#0,3121.json,Buggy,Buggy,Buggy
1360,4#4#4#4#4#4#4#4#4#4,0.2123926281929016#0.5104050040245056#0.1330195665359497#0.12810367345809937#0.16060371696949005#0.16663388907909393#0.15787959098815918#0.1663225293159485#0.20189408957958221#0.21134613454341888,0.285961645697913#0.41052385990922813#0.3048884133428754#0.31185144452249575#0.22538487349418934#0.22749324977412097#0.23156701177864872#0.3617411585905105#0.36290375651549067#0.36348759469455305,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1,6.63#6.63#6.63#6.63#6.63#6.63#6.63#9.95#9.95#9.95,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,28.0#25.0#28.0#28.0#30.0#30.0#30.0#30.0#30.0#30.0,123.21045684814453#123.96263122558594#123.28931427001953#123.28931427001953#122.7774429321289#122.7774429321289#122.7774429321289#122.7774429321289#122.7774429321289#122.7774429321289,0#0#0#0#0#0#0#0#0#0,4#3#4#4#4#4#4#4#4#4,0#0#0#0#0#0#0#0#0#0,0#40#42#83#170#206#210#297#421#845,0#1#1#1#1#1#1#4#1#1,0#2#2#2#2#2#2#8#2#2,0#15#26#1#24#5#6#44#15#7,0#15#26#1#24#5#6#0#15#7,0#24#19#49#78#109#124#126#155#367,0#0#0#0#0#0#0#0#0#1,0#0#1#0#0#0#0#0#0#1,0#0#1#0#0#0#0#0#0#1,572.json,Buggy,NotBuggy,NotBuggy
1360,3#3#3#3,0.9196484684944153#0.7388404011726379#0.7388404011726379#0.8860602974891663,0.8847808089613728#0.9486168607591252#0.9486168607591252#0.9553272025604671,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,3.77#1.89#1.89#1.89,0#0#0#0,0#0#0#0,12.0#12.0#12.0#12.0,133.59722900390625#133.59722900390625#133.59722900390625#133.59722900390625,0#0#0#0,0#0#0#0,0#0#0#0,0#65#76#297,0#3#0#1,0#6#0#2,0#37#0#13,0#21#0#13,0#125#35#126,0#0#0#0,0#1#0#0,0#1#0#0,5669.json,NotBuggy,NotBuggy,
1008,4#4#4#4#4,0.11756926774978638#0.09116288274526596#0.10198904573917389#0.08980394154787064#0.0910673514008522,0.3807719138576709#0.42861970302658425#0.3944222561521967#0.4576842505433725#0.5142494861551583,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,2.0#2.0#2.0#2.0#2.0,0#0#0#0#0,2#2#2#2#2,31.0#31.0#31.0#30.0#30.0,122.76004028320312#122.76004028320312#122.76004028320312#123.01455688476562#123.01455688476562,0#0#0#0#0,2#2#2#2#2,1#1#1#1#1,0#27#68#330#422,0#2#1#1#2,0#4#2#2#4,0#18#9#1#21,0#18#9#1#20,0#19#155#29#70,0#0#0#0#0,0#0#0#1#0,0#0#0#1#0,1790.json,NotBuggy,NotBuggy,
1154,3#3#3#3,0.695430338382721#0.9077163338661194#0.8796553015708923#0.9077163338661194,0.9204839257696652#0.9472687821045817#0.9436729798913686#0.9472687821045817,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.89#1.89#1.89#1.89,0#0#0#0,1#0#0#0,15.0#12.0#12.0#12.0,132.25152587890625#133.59722900390625#133.59722900390625#133.59722900390625,0#0#0#0,0#0#0#0,0#0#0#0,0#91#640#643,0#1#1#1,0#2#2#2,0#16#4#4,0#16#4#4,0#126#17#17,0#0#0#0,0#0#0#0,0#0#0#0,5187.json,NotBuggy,NotBuggy,
741,3#7,0.3106670379638672#0.5831284523010254,0.774994275657224#0.8815240652492727,0#0,0#0,0#0,1#2,1.89#2.22,0#1,2#2,19.0#36.0,130.70933532714844#112.46349334716797,0#0,0#0,0#0,0#103,0#11,0#12,0#451,0#114,0#2,0#0,0#0,0#0,4979.json,NotBuggy,NotBuggy,
1360,4#4#4#4#4#4#4#4#4#5#5#5,0.7130468487739563#0.3132797181606293#0.31385353207588196#0.3031579256057739#0.3031579256057739#0.3011016845703125#0.11083538830280304#0.11228204518556595#0.11083538830280304#0.01769823022186756#0.019577544182538986#0.01947944425046444,0.7026117450913868#0.4773536973920152#0.5102791921929273#0.5157657087829071#0.5157657087829071#0.6603477498176119#0.5946042432382102#0.6055115051102993#0.5946042432382102#0.13371497512590466#0.1279806339264061#0.1267060952941051,0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1#1#1,4.0#4.0#4.0#4.0#4.0#2.0#2.0#2.0#2.0#1.96#1.96#1.96,0#0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#2#2#2#3#3#3,20.0#25.0#25.0#25.0#25.0#25.0#27.0#27.0#27.0#39.0#39.0#39.0,125.5254898071289#124.1488037109375#124.1488037109375#124.1488037109375#124.1488037109375#124.1488037109375#123.74861145019531#123.74861145019531#123.74861145019531#117.66175079345703#117.66175079345703#117.66175079345703,0#0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1#1#1,0#0#0#0#0#0#0#0#0#0#0#0,0#40#65#76#76#297#344#573#706#714#792#1128,0#2#1#2#0#4#1#1#1#1#1#1,0#4#2#4#0#8#2#2#2#1#2#2,0#28#17#8#0#24#17#7#7#68#14#11,0#28#17#8#0#0#17#7#7#68#14#11,0#24#125#9#35#126#344#27#12#392#227#68,0#0#0#0#0#0#0#0#0#0#0#0,0#0#1#0#0#0#0#0#0#0#0#1,0#0#1#0#0#0#0#0#0#0#0#1,3559.json,NotBuggy,NotBuggy,
755,4#4,0.6760580539703369#0.6760580539703369,0.8682976145050428#0.8682976145050428,0#0,0#0,0#0,1#1,2.0#2.0,0#0,1#1,20.0#20.0,125.5254898071289#125.5254898071289,0#0,1#1,0#0,0#109,0#0,0#0,0#0,0#0,0#392,0#0,0#0,0#0,3255.json,NotBuggy,NotBuggy,
791,3#3,0.7340269088745117#0.9142000675201416,0.8636361029038452#0.9772034320854629,0#0,0#0,0#0,1#1,1.89#1.89,0#0,1#0,18.0#12.0,130.85629272460938#133.59722900390625,0#0,1#0,0#0,0#145,0#3,0#6,0#35,0#27,0#392,0#0,0#0,0#0,3235.json,NotBuggy,NotBuggy,
843,22#8#9#10#11#11,0.0#3.7267946754582226E-4#2.2948601690586656E-4#4.265444295015186E-4#2.699304895941168E-4#2.3189843341242522E-4,1.172431951688066E-9#1.5819504535494547E-4#6.852971407219704E-5#1.72159584889489E-4#5.804275407328501E-6#5.544839824724622E-6,2#1#2#2#4#4,3#1#2#2#3#3,5#2#4#4#7#7,5#2#3#3#4#4,4.23#2.83#12.54#16.6#15.93#15.93,3#1#1#1#1#1,10#4#4#4#5#5,170.0#79.0#87.0#86.0#105.0#105.0,84.07000732421875#105.43836975097656#102.7303695678711#101.11727905273438#98.20731353759766#98.20731353759766,1#1#0#0#0#0,4#4#5#5#5#5,3#0#0#0#1#1,0#1#26#74#197#275,0#5#3#4#2#3,0#24#5#7#3#6,0#704#148#42#85#26,0#578#57#6#89#26,0#62#27#121#392#227,0#0#0#0#0#0,0#0#1#0#0#0,0#0#1#0#0#0,2963.json,NotBuggy,NotBuggy,
1360,3#3#3#3#3,0.8006705045700073#0.8208032846450806#0.8121516108512878#0.810825526714325#0.789703369140625,0.44378222698477343#0.45610033755536133#0.4661390946518831#0.5466966625315487#0.3596478083464329,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,3.77#3.77#3.77#1.89#1.89,0#0#0#0#0,0#0#0#0#0,24.0#24.0#24.0#24.0#27.0,128.83535766601562#128.83535766601562#128.83535766601562#128.83535766601562#128.1388702392578,0#0#0#0#0,2#2#2#2#1,0#0#0#0#0,0#65#83#297#344,0#1#1#3#1,0#2#2#6#2,0#16#1#16#50,0#16#1#0#50,0#125#49#126#344,0#0#0#0#0,0#1#0#0#0,0#1#0#0#0,3395.json,NotBuggy,NotBuggy,
1360,3#3#3,0.785973310470581#0.785973310470581#0.784511387348175,0.8760592203439301#0.8760592203439301#0.9349721004614799,0#0#0,0#0#0,0#0#0,1#1#1,3.77#3.77#1.89,0#0#0,0#0#0,14.0#14.0#14.0,132.4454345703125#132.4454345703125#132.4454345703125,0#0#0,0#0#0,0#0#0,0#206#297,0#0#3,0#0#6,0#0#16,0#0#0,0#109#126,0#0#0,0#0#0,0#0#0,5213.json,NotBuggy,NotBuggy,
1318,5#5#5#5#5#5,0.8556625247001648#0.8556625247001648#0.8345808982849121#0.8338615894317627#0.8338615894317627#0.06787481158971786,0.8531259348267204#0.8531259348267204#0.850069634671542#0.9151008182116399#0.9151008182116399#0.491310569510553,1#1#1#1#1#1,1#1#1#1#1#1,2#2#2#2#2#2,2#2#2#2#2#2,3.2#3.2#3.2#1.96#1.96#1.96,0#0#0#0#0#0,1#1#1#1#1#2,24.0#24.0#24.0#24.0#24.0#34.0,120.73249816894531#120.73249816894531#120.73249816894531#120.73249816894531#120.73249816894531#118.43477630615234,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,0#23#34#255#672#762,0#0#1#3#0#1,0#0#2#6#0#2,0#0#6#16#0#33,0#0#6#0#0#35,0#125#35#126#392#15,0#0#0#0#0#0,0#1#0#0#0#0,0#1#0#0#0#0,2971.json,NotBuggy,NotBuggy,
948,8#8#8#8#8#8,0.03010515309870243#0.008643905632197857#0.008643905632197857#0.005100268870592117#0.001469479757361114#0.0028659494128078222,0.06361165680154945#0.014291144458610554#0.013789620937449804#0.006733611173216498#0.0018923371032236816#0.004478165070535282,2#3#3#3#3#3,1#2#2#2#2#2,3#5#5#5#5#5,2#2#2#2#2#2,3.12#3.12#3.12#3.12#3.12#3.12,1#1#1#1#1#1,5#7#7#7#7#7,52.0#60.0#60.0#63.0#68.0#65.0,108.14181518554688#107.29112243652344#107.29112243652344#106.93966674804688#106.36874389648438#106.73119354248047,0#0#0#0#0#0,1#1#1#2#2#2,1#1#1#1#1#1,0#232#433#721#723#723,0#1#1#1#1#1,0#2#2#2#2#2,0#32#7#23#30#14,0#31#7#23#30#14,0#5#367#11#9#15,0#0#1#0#0#0,0#0#1#0#0#0,0#0#1#0#0#0,651.json,Buggy,NotBuggy,NotBuggy
842,4,0.011976090259850025,0.11399489712014894,1,1,2,2,2.0,0,2,41.0,120.78662109375,0,1,0,0,0,0,0,0,0,0,0,0,3149.json,NotBuggy,NotBuggy,
791,3#3,0.7758607864379883#0.7758607864379883,0.9456843416498243#0.9491716697506932,0#0,0#0,0#0,1#1,1.89#1.89,0#0,1#1,15.0#15.0,132.25152587890625#132.25152587890625,0#0,0#0,0#0,0#145,0#1,0#2,0#5,0#5,0#392,0#0,0#0,0#0,3225.json,NotBuggy,NotBuggy,
980,3#3#3#3#3,0.8469435572624207#0.8738294839859009#0.8665265440940857#0.8685052990913391#0.8617783188819885,0.7197675742887049#0.6902388174120921#0.6943460363428902#0.6801914596364556#0.6642006592456234,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,1.89#1.89#1.89#1.89#1.89,0#0#0#0#0,0#0#0#0#0,20.0#21.0#21.0#21.0#21.0,130.18594360351562#129.81976318359375#129.81976318359375#129.81976318359375#129.81976318359375,0#0#0#0#0,1#1#1#1#1,0#0#0#0#0,0#185#307#428#465,0#2#1#2#1,0#4#2#4#2,0#39#15#24#7,0#39#15#24#7,0#9#112#46#367,0#0#0#0#1,0#0#0#0#1,0#0#0#0#1,680.json,Buggy,NotBuggy,NotBuggy
791,4#9#9#9,0.29131263494491577#0.15048566460609436#0.15048566460609436#0.2691125273704529,0.6976050391757957#0.11447225957103892#0.10974553780342075#0.33666994153942736,0#0#0#0,0#0#0#0,0#0#0#0,1#2#2#2,3.32#3.14#3.14#3.14,0#1#1#1,1#2#2#2,23.0#50.0#50.0#44.0,124.48601531982422#106.28121948242188#106.28121948242188#107.15947723388672,0#0#0#0,0#0#0#0,0#0#0#0,0#26#276#694,0#6#2#1,0#7#4#2,0#230#14#20,0#210#14#20,0#17#367#28,0#0#1#0,0#0#1#1,0#0#1#1,5094.json,Buggy,Buggy,Buggy
1011,3#3#3#3#3,0.45625734329223633#0.42364031076431274#0.42364031076431274#0.3153011202812195#0.3155820369720459,0.7918998647917808#0.7846834506547492#0.7846834506547492#0.5975818968256381#0.6258579918703413,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,1.89#1.89#1.89#1.89#1.89,0#0#0#0#0,1#1#1#2#2,18.0#18.0#18.0#22.0#22.0,130.7338104248047#130.7338104248047#130.7338104248047#129.47398376464844#129.47398376464844,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#442#598#618#778,0#1#0#1#1,0#2#0#2#2,0#6#0#20#11,0#6#0#20#11,0#227#91#9#68,0#0#0#0#0,0#0#0#0#1,0#0#0#0#1,2785.json,NotBuggy,NotBuggy,
865,3#3,0.7932906150817871#0.9612346291542053,0.8282851226378686#0.9628142359987283,0#0,0#0,0#0,1#1,1.89#1.89,0#0,0#0,17.0#12.0,131.03103637695312#133.59722900390625,0#0,1#0,0#0,0#23,0#1,0#2,0#27,0#27,0#62,0#0,0#0,0#0,4393.json,NotBuggy,NotBuggy,
1360,3#3#3#3#3#3#3#3,0.8170433044433594#0.8170433044433594#0.9612346291542053#0.313677042722702#0.5555477142333984#0.37629902362823486#0.37629902362823486#0.37629902362823486,0.8183135541237788#0.8183135541237788#0.9628142359987283#0.886484694239168#0.9052729151383802#0.9083327221118215#0.9083327221118215#0.9083327221118215,0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1,3.77#3.77#1.89#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0#0#0,1#1#0#0#0#0#0#0,15.0#15.0#12.0#16.0#16.0#16.0#16.0#16.0,132.25152587890625#132.25152587890625#133.59722900390625#131.60296630859375#131.60296630859375#131.60296630859375#131.60296630859375#131.60296630859375,0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0,0#76#297#344#575#714#722#792,0#0#3#2#1#1#0#0,0#0#6#4#2#2#0#0,0#0#28#28#6#7#0#0,0#0#13#28#6#7#0#0,0#35#126#344#21#392#204#227,0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0,3453.json,NotBuggy,NotBuggy,
818,10#42#42#42#43,0.002089907880872488#0.0#0.0#0.0#0.0,0.004060296525654049#1.662871021264746E-19#1.5879297791334134E-20#1.5928099417987782E-20#1.1061781196888072E-21,0#5#5#5#6,0#5#6#6#7,0#10#11#11#13,1#8#8#8#9,3.69#4.41#4.53#4.53#5.82,1#3#3#3#3,2#18#18#18#19,71.0#304.0#314.0#314.0#326.0,102.88714599609375#69.3224105834961#69.13893127441406#69.13893127441406#68.28854370117188,0#0#0#0#0,2#2#2#2#2,0#7#7#7#7,0#53#136#145#312,0#39#10#1#2,0#48#20#2#3,0#1631#320#7#102,0#1456#321#7#65,0#17#203#112#10,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1051.json,NotBuggy,NotBuggy,
1016,3#3#3#5#5#5#4,0.8084821105003357#0.801271378993988#0.25491514801979065#0.39108896255493164#0.17615358531475067#0.1794329434633255#0.15054483711719513,0.9076706828664185#0.8774216353921409#0.6507820582486159#0.5533981258053265#0.4381276658984632#0.3943772846920188#0.46534565323373944,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,1#1#1#1#1#1#1,1.89#1.89#1.89#1.96#1.96#1.96#2.0,0#0#0#0#0#0#0,0#0#1#1#1#1#0,12.0#16.0#21.0#31.0#33.0#33.0#29.0,133.59722900390625#131.75106811523438#129.81976318359375#119.1451187133789#118.74115753173828#118.74115753173828#123.19084167480469,0#0#0#0#0#0#0,0#0#0#1#1#1#1,0#0#0#1#1#1#1,0#5#172#228#338#447#763,0#1#1#4#1#2#1,0#2#2#6#2#4#3,0#72#27#100#18#32#32,0#26#28#91#18#32#28,0#251#218#27#29#227#7,0#0#0#0#0#0#0,0#0#0#0#1#0#0,0#0#0#0#1#0#0,2635.json,NotBuggy,NotBuggy,
818,3#3#3#5#5,0.05882079154253006#0.06865903735160828#0.06865903735160828#0.05277467519044876#0.04870254173874855,0.4762277584006915#0.4649683966090002#0.4649683966090002#0.11731342324060334#0.11658595697395048,0#0#0#1#1,0#0#0#1#1,0#0#0#2#2,1#1#1#2#2,1.89#1.89#1.89#5.43#5.43,0#0#0#0#0,1#1#1#3#3,24.0#24.0#24.0#39.0#39.0,128.83535766601562#128.83535766601562#128.83535766601562#117.3687744140625#117.3687744140625,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#164#172#253#406,0#1#0#3#1,0#2#0#4#2,0#8#0#134#6,0#7#0#104#6,0#60#392#122#91,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,3055.json,NotBuggy,NotBuggy,
1189,3#3#3,0.9581897258758545#0.9669143557548523#0.7387351989746094,0.9579314139531364#0.9641995725046922#0.9426634793831233,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.89#1.89,0#0#0,0#0#1,13.0#13.0#17.0,132.9956512451172#132.9956512451172#131.28770446777344,0#0#0,0#0#0,0#0#0,0#126#362,0#1#3,0#2#6,0#5#63,0#4#39,0#126#31,0#0#0,0#0#1,0#0#1,5699.json,NotBuggy,NotBuggy,
766,4,0.9087103605270386,0.8632084568633319,0,0,0,1,1.0,0,1,18.0,126.19583892822266,0,0,0,0,0,0,0,0,0,0,0,0,3901.json,NotBuggy,NotBuggy,
766,8,0.0,4.89791642952391E-4,0,0,0,1,0.87,0,14,86.0,106.0019760131836,0,1,0,0,0,0,0,0,0,0,0,0,3957.json,NotBuggy,NotBuggy,
1204,3#3#3#3#3#3,0.6394934058189392#0.5967680811882019#0.9515752792358398#0.9515752792358398#0.8583933115005493#0.9056658744812012,0.46757707345373606#0.4708702977473408#0.7042364736436467#0.7042364736436467#0.46572314334196574#0.4752725505780439,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0,0#0#0#0#1#1,24.0#24.0#19.0#19.0#24.0#24.0,128.83535766601562#128.83535766601562#130.45266723632812#130.45266723632812#128.92515563964844#128.92515563964844,0#0#0#0#0#0,2#2#1#1#1#1,0#0#0#0#0#0,0#141#417#558#613#636,0#2#2#0#1#2,0#4#4#0#2#4,0#12#24#0#22#33,0#12#24#0#22#33,0#126#27#392#4#227,0#0#0#0#0#0,0#0#0#0#1#0,0#0#0#0#1#0,3617.json,NotBuggy,NotBuggy,
1008,3#5#3,0.06223231554031372#0.021564189344644547#0.6711016893386841,0.008811904206135866#7.258790996362502E-4#0.8894676458578658,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.96#1.89,0#0#0,6#8#1,48.0#66.0#16.0,124.73453521728516#114.54182434082031#131.60296630859375,0#0#0,0#0#0,0#1#0,0#9#595,0#3#1,0#4#4,0#153#229,0#148#223,0#10#91,0#0#0,0#1#0,0#1#0,2801.json,NotBuggy,NotBuggy,
